구간시작시각,VDS_ID,연결방향,방향코드,VDS이정_km,도로이정_km,콘존ID,콘존명,콘존길이_km,원시행수,관측시각수,차로수,교통량_5분,평균속도_5분_km_h,점유율_5분_pct,속도관측행수,점유율유효행수,음수오류행수,전부0행수,속도관측비율,전부0비율,품질상태
2026-08-20 22:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,163.0,94.45,0.433,45,50,0,5,0.9000,0.1000,OK
2026-08-20 22:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,173.0,96.10,0.446,46,50,0,4,0.9200,0.0800,OK
2026-08-20 22:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,215.0,92.71,0.447,46,50,0,4,0.9200,0.0800,OK
2026-08-20 22:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,180.0,94.97,0.409,44,50,0,6,0.8800,0.1200,OK
2026-08-20 22:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,195.0,95.75,0.406,45,50,0,5,0.9000,0.1000,OK
2026-08-20 22:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,161.0,97.20,0.396,42,50,0,8,0.8400,0.1600,OK
2026-08-20 22:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,168.0,95.41,0.376,43,50,0,7,0.8600,0.1400,OK
2026-08-20 22:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,195.0,95.31,0.430,44,50,0,6,0.8800,0.1200,OK
2026-08-20 22:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,173.0,94.39,0.391,42,50,0,8,0.8400,0.1600,OK
2026-08-20 22:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,183.0,97.45,0.426,45,50,0,5,0.9000,0.1000,OK
2026-08-20 23:00:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,140.0,92.52,0.369,38,50,0,12,0.7600,0.2400,OK
2026-08-20 23:05:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,194.0,95.09,0.424,46,50,0,4,0.9200,0.0800,OK
2026-08-20 23:10:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,165.0,97.09,0.436,40,45,5,5,0.8000,0.1000,ERROR_VALUE
2026-08-20 23:15:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,174.0,96.94,0.411,43,50,0,7,0.8600,0.1400,OK
2026-08-20 23:20:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,153.0,97.43,0.398,43,50,0,7,0.8600,0.1400,OK
2026-08-20 23:25:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,123.0,103.71,0.312,39,50,0,11,0.7800,0.2200,OK
2026-08-20 23:30:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,116.0,102.08,0.314,36,50,0,14,0.7200,0.2800,OK
2026-08-20 23:35:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,124.0,98.81,0.399,42,50,0,8,0.8400,0.1600,OK
2026-08-20 23:40:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,133.0,99.59,0.391,42,50,0,8,0.8400,0.1600,OK
2026-08-20 23:45:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,117.0,98.64,0.373,40,50,0,10,0.8000,0.2000,OK
2026-08-20 23:50:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,113.0,99.86,0.376,40,50,0,10,0.8000,0.2000,OK
2026-08-20 23:55:00,0010VDS31400,서울 방향(주 대상),S,406.50,406.94,0010CZS470,판교IC-서울TG,3.640,50,10,5,111.0,99.28,0.392,40,50,0,10,0.8000,0.2000,OK
